epoch,lr,train_loss,valid_loss,test_loss,train_mae,valid_mae,test_mae,train_medae,valid_medae,test_medae,train_mape,valid_mape,test_mape,train_mse,valid_mse,test_mse,train_rmse,valid_rmse,test_rmse,train_r2,valid_r2,test_r2,best_valid_loss
1,0.0009999383162408303,395.0882263183594,379.6622009277344,384.51141357421875,395.5882263183594,380.1622009277344,385.01141357421875,460.4061584472656,440.1369323730469,465.406494140625,0.8084447979927063,1.6664878129959106,3.147010087966919,186888.0625,176045.234375,171488.359375,432.30551985835206,419.5774474098912,414.11153011598213,-0.17345714569091797,0.032630324363708496,0.28521090745925903,379.6622009277344
2,0.0009997532801828658,356.0625,367.08843994140625,375.9588928222656,356.5616455078125,367.5884094238281,376.45892333984375,401.1991271972656,439.8393859863281,440.2684326171875,0.7882940769195557,1.685601830482483,3.226696491241455,151118.015625,173599.59375,168080.59375,388.73900707929994,416.6528456041072,409.97633315839096,0.05114048719406128,0.04606914520263672,0.2994149923324585,367.08843994140625
3,0.0009994449374809851,321.9519348144531,375.9423522949219,368.1332092285156,322.451904296875,376.4423522949219,368.6332092285156,341.3658447265625,399.18170166015625,415.8543395996094,0.7559739947319031,1.7326738834381104,3.3010129928588867,123728.0703125,191395.625,167640.703125,351.75001110518815,437.48785697433937,409.4394987357717,0.22311997413635254,-0.05172014236450195,0.3012484908103943,367.08843994140625
4,0.0009990133642141358,279.0101623535156,377.9822082519531,359.26275634765625,279.51019287109375,378.482177734375,359.7627258300781,307.5639953613281,288.12298583984375,387.24029541015625,0.7341187596321106,1.7645127773284912,3.376828908920288,95740.7734375,201457.28125,168634.015625,309.42005984987463,448.8399283152068,410.65072217761895,0.3988502621650696,-0.10700905323028564,0.2971082329750061,367.08843994140625
5,0.000998458666866564,235.69554138183594,391.4400329589844,357.0057373046875,236.19557189941406,391.94000244140625,357.5057067871094,237.41146850585938,284.25201416015625,404.4903259277344,0.7159110903739929,1.8106640577316284,3.454763412475586,76497.421875,246629.390625,171436.0625,276.58167306421444,496.61795237888856,414.0483818347803,0.519677996635437,-0.35523009300231934,0.28542888164520264,367.08843994140625
6,0.00099778098230154,204.7505340576172,391.52044677734375,354.9389953613281,205.2505340576172,392.02044677734375,355.4389953613281,149.75946044921875,321.66973876953125,427.7395324707031,0.6978398561477661,1.8402224779129028,3.5382704734802246,67125.9453125,291622.90625,178184.984375,259.08675248360345,540.0212090742363,422.11963277606503,0.5785208344459534,-0.602469801902771,0.2572983503341675,367.08843994140625
7,0.0009969804777275899,198.43136596679688,397.7584533691406,354.2287292480469,198.93136596679688,398.2584533691406,354.728759765625,145.57595825195312,305.75848388671875,427.478515625,0.7061077356338501,1.8250186443328857,3.570175886154175,67412.34375,298235.0625,181836.171875,259.6388718008149,546.1090207092353,426.42252740093363,0.5767225027084351,-0.6388036012649536,0.24207967519760132,367.08843994140625
8,0.000996057350657239,209.6763916015625,375.07391357421875,355.2252197265625,210.17527770996094,375.57391357421875,355.7252502441406,165.72900390625,268.42083740234375,415.4255065917969,0.7153440117835999,1.760025978088379,3.5554251670837402,72379.65625,285647.21875,180775.34375,269.0346748097724,534.4597447422958,425.176838209703,0.5455331802368164,-0.5696332454681396,0.2465013861656189,367.08843994140625
9,0.0009950118288582787,187.45030212402344,359.0681457519531,354.7596435546875,187.9503173828125,359.568115234375,355.2596435546875,125.50210571289062,223.2252197265625,397.19110107421875,0.6623669266700745,1.6846849918365479,3.519230604171753,63520.3515625,257555.53125,176855.390625,252.03244148819414,507.49929187142715,420.541782258315,0.6011600494384766,-0.41526925563812256,0.2628403306007385,359.0681457519531
10,0.0009938441702975688,186.4595947265625,332.35931396484375,353.1573486328125,186.95960998535156,332.85931396484375,353.6573791503906,120.30609130859375,149.57177734375,378.75439453125,0.6583505272865295,1.5897331237792969,3.472975254058838,60029.328125,217712.109375,172072.3125,245.00883274894397,466.5963023589021,414.8159983655404,0.6230800151824951,-0.19632935523986816,0.2827768921852112,332.35931396484375
11,0.000992554663077387,162.97000122070312,325.7165222167969,349.221435546875,163.46998596191406,326.2165222167969,349.721435546875,96.06829833984375,145.34814453125,363.44256591796875,0.6105602979660034,1.5341912508010864,3.422978162765503,48520.2421875,200625.390625,166949.140625,220.27310818050395,447.91225773023893,408.5941025333087,0.6953448057174683,-0.10243785381317139,0.30413103103637695,325.7165222167969
