run_idx,seed,fold,num_folds,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
0,42,1,10,73,123.86099243164062,124.36090087890625,71.745849609375,0.1519477814435959,39090.33203125,197.7127513117199,0.9621358513832092,104.97502899169922,82.33560180664062,0.22612878680229187,19649.705078125,140.17740573332424,0.9834990501403809,Train/Results/DeepGCNRT/RIKENMONA/FEM_long_412/20260414_045445_586_fold01of10_31d4033c
0,42,2,10,36,97.08854675292969,97.58856201171875,73.2613525390625,0.22999341785907745,14901.3701171875,122.07116824700049,0.987483561038971,135.49777221679688,81.3433837890625,0.20319192111492157,45320.8828125,212.8870188914768,0.9550327062606812,Train/Results/DeepGCNRT/RIKENMONA/FEM_long_412/20260414_045504_838_fold02of10_47ea380b
0,42,3,10,29,85.60172271728516,86.10131072998047,36.334617614746094,0.19172830879688263,17610.55859375,132.70477984515102,0.9852079749107361,157.6420135498047,75.3740234375,0.25568687915802,65870.390625,256.65227570586626,0.9265483021736145,Train/Results/DeepGCNRT/RIKENMONA/FEM_long_412/20260414_045521_438_fold03of10_2896305b
0,42,4,10,47,86.01390075683594,86.51388549804688,56.46759033203125,0.19598388671875,13668.9912109375,116.91446108560523,0.9885187149047852,194.5127410888672,77.18359375,0.8513550162315369,248739.953125,498.7383613930254,0.7376552820205688,Train/Results/DeepGCNRT/RIKENMONA/FEM_long_412/20260414_045546_331_fold04of10_73375970
0,42,5,10,46,106.47257995605469,106.97258758544922,58.142913818359375,0.3628298342227936,30678.61328125,175.15311382116505,0.974231481552124,113.02696228027344,75.196533203125,0.1819053739309311,25253.970703125,158.91497947998798,0.9629835486412048,Train/Results/DeepGCNRT/RIKENMONA/FEM_long_412/20260414_045613_175_fold05of10_f7b8edbb
0,42,6,10,97,103.82390594482422,104.32389831542969,48.34014892578125,0.22816559672355652,27192.380859375,164.9011244939676,0.9771597385406494,109.71477508544922,45.221435546875,0.28160610795021057,31736.22265625,178.14663245834876,0.976026713848114,Train/Results/DeepGCNRT/RIKENMONA/FEM_long_412/20260414_045649_079_fold06of10_527525a5
0,42,7,10,123,93.16546630859375,93.66543579101562,50.153892517089844,0.23317548632621765,21138.6328125,145.39130927431665,0.9822445511817932,67.38833618164062,37.357421875,0.148532435297966,10717.7626953125,103.52662795296918,0.9911272525787354,Train/Results/DeepGCNRT/RIKENMONA/FEM_long_412/20260414_045733_727_fold07of10_5dfcac0d
0,42,8,10,20,98.31892395019531,98.81889343261719,53.909423828125,0.2398526519536972,21474.474609375,146.54171627688478,0.9819625020027161,161.1967010498047,95.979248046875,0.3471581041812897,58800.5859375,242.48832123939496,0.9560364484786987,Train/Results/DeepGCNRT/RIKENMONA/FEM_long_412/20260414_045749_335_fold08of10_8668295d
0,42,9,10,49,108.58316802978516,109.08317565917969,77.0557861328125,0.2214106321334839,22156.771484375,148.85150816963528,0.9813894033432007,183.54351806640625,108.1494140625,0.1922122985124588,79040.6171875,281.14163190018655,0.9223611950874329,Train/Results/DeepGCNRT/RIKENMONA/FEM_long_412/20260414_045815_007_fold09of10_0ebfd7c3
0,42,10,10,53,111.0105972290039,111.5105972290039,58.843505859375,0.21914730966091156,29832.53125,172.7209635510409,0.974942147731781,226.24916076660156,121.265625,0.36847469210624695,267845.6875,517.5381024620312,0.7686130404472351,Train/Results/DeepGCNRT/RIKENMONA/FEM_long_412/20260414_045844_332_fold10of10_9a284945
