run_idx,seed,fold,num_folds,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
0,42,1,10,153,139.02395629882812,139.52394104003906,110.923583984375,1.1407195329666138,25754.60546875,160.48241482713925,0.8939895033836365,146.05157470703125,74.33245849609375,0.257514625787735,64688.93359375,254.34019264314085,0.6412497162818909,Train/Results/DeepGCNRT/RIKENMONA/FEM_short_73/20260414_050853_785_fold01of10_8d6e1697
0,42,2,10,30,206.05775451660156,206.5577392578125,75.1173095703125,0.3673560321331024,173100.21875,416.05314414146665,0.04881322383880615,250.0336151123047,148.6407470703125,2.520658254623413,103931.0,322.38331222319806,0.566800057888031,Train/Results/DeepGCNRT/RIKENMONA/FEM_short_73/20260414_050858_688_fold02of10_a197b342
0,42,3,10,110,120.64846801757812,121.1484146118164,62.067962646484375,0.21264983713626862,48814.53515625,220.94011667474516,0.7317638397216797,135.12814331054688,66.65753173828125,0.24274136126041412,39123.2421875,197.79596099895468,0.7899048328399658,Train/Results/DeepGCNRT/RIKENMONA/FEM_short_73/20260414_050910_782_fold03of10_ae6315a7
0,42,4,10,66,135.8773651123047,136.3773651123047,39.70927047729492,0.2663927674293518,70403.0234375,265.33568067167295,0.6131349205970764,67.71819305419922,43.42036437988281,0.33350762724876404,11091.130859375,105.31443803854721,0.9490441679954529,Train/Results/DeepGCNRT/RIKENMONA/FEM_short_73/20260414_050920_214_fold04of10_6c7eca9e
0,42,5,10,62,204.89285278320312,205.3928985595703,52.21063232421875,0.3511222302913666,184402.515625,429.4211401701132,-0.013293027877807617,111.29510498046875,78.979248046875,0.16448307037353516,16184.0966796875,127.2167311311193,0.8984217047691345,Train/Results/DeepGCNRT/RIKENMONA/FEM_short_73/20260414_050927_259_fold05of10_a037635a
0,42,6,10,30,131.58975219726562,132.08973693847656,76.925048828125,0.23826324939727783,47759.69140625,218.53990804027075,0.7375601530075073,182.40371704101562,208.239990234375,0.27561071515083313,49457.28125,222.3899306398561,0.6258749961853027,Train/Results/DeepGCNRT/RIKENMONA/FEM_short_73/20260414_050932_449_fold06of10_06633f43
0,42,7,10,44,232.63235473632812,233.13233947753906,59.61528396606445,0.454202800989151,178828.609375,422.88131830928637,0.01733565330505371,182.67123413085938,150.6519317626953,0.32170894742012024,54069.7734375,232.52908084259053,0.6300886869430542,Train/Results/DeepGCNRT/RIKENMONA/FEM_short_73/20260414_050939_052_fold07of10_8b8c6ccd
0,42,8,10,38,149.7676544189453,150.2676239013672,58.6390380859375,0.31270697712898254,68005.625,260.77888143022625,0.6263086795806885,167.81797790527344,193.41741943359375,0.43794959783554077,42310.91015625,205.69615979947218,0.6826744079589844,Train/Results/DeepGCNRT/RIKENMONA/FEM_short_73/20260414_050945_284_fold08of10_ad7ff685
0,42,9,10,45,123.27191162109375,123.77191925048828,88.6885986328125,0.306459903717041,25235.953125,158.85828000138991,0.8613282442092896,127.6961898803711,78.6978759765625,0.4636847972869873,27048.478515625,164.4642165202662,0.8471859097480774,Train/Results/DeepGCNRT/RIKENMONA/FEM_short_73/20260414_050951_562_fold09of10_368cd095
0,42,10,10,44,170.50955200195312,171.0095672607422,42.258056640625,0.39908725023269653,113264.7734375,336.54832258904514,0.3776093125343323,113.5422592163086,64.94671630859375,0.16100044548511505,27315.619140625,165.27437532970742,0.6296191215515137,Train/Results/DeepGCNRT/RIKENMONA/FEM_short_73/20260414_050957_169_fold10of10_56915c35
