run_idx,seed,fold,num_folds,best_epoch,best_valid_loss,valid_mae,valid_medae,valid_mape,valid_mse,valid_rmse,valid_r2,test_mae,test_medae,test_mape,test_mse,test_rmse,test_r2,result_dir
0,42,1,10,22,72.1032943725586,72.56106567382812,54.83026123046875,0.09031146764755249,12178.4677734375,110.35609531619674,0.7633815407752991,46.125858306884766,29.99713134765625,0.041466884315013885,3415.492431640625,58.44221446557809,0.9575251340866089,Train/Results/DeepGCNRT/RIKENMONA/UniToyama_Atlantis_143/20260414_044239_635_fold01of10_41aa5aea
0,42,2,10,41,32.0931282043457,32.59313201904297,18.222930908203125,0.030187536031007767,2101.76513671875,45.845012124753005,0.9678471088409424,90.0574951171875,66.7584228515625,0.12180836498737335,17983.33203125,134.10194641111664,0.6935316324234009,Train/Results/DeepGCNRT/RIKENMONA/UniToyama_Atlantis_143/20260414_044248_038_fold02of10_296690b3
0,42,3,10,30,33.88230514526367,34.38228988647461,19.55535888671875,0.030488284304738045,2709.43505859375,52.052233944315496,0.9585509300231934,52.61827850341797,29.4927978515625,0.04844192788004875,6904.19482421875,83.09148466731564,0.928727388381958,Train/Results/DeepGCNRT/RIKENMONA/UniToyama_Atlantis_143/20260414_044255_488_fold03of10_83be7f47
0,42,4,10,6,38.69704055786133,39.1805419921875,12.168182373046875,0.03137204051017761,3376.32080078125,58.106116724328174,0.948348879814148,70.2371826171875,48.3331298828125,0.07420272380113602,7380.03466796875,85.90712815575172,0.8142256736755371,Train/Results/DeepGCNRT/RIKENMONA/UniToyama_Atlantis_143/20260414_044300_187_fold04of10_2fa9b150
0,42,5,10,48,33.1768798828125,33.67688751220703,17.937164306640625,0.029234210029244423,2179.807373046875,46.68840726611773,0.9666531682014465,48.72832107543945,27.478240966796875,0.04883089289069176,4410.33642578125,66.41036384316268,0.9390419125556946,Train/Results/DeepGCNRT/RIKENMONA/UniToyama_Atlantis_143/20260414_044309_559_fold05of10_b9e752e1
0,42,6,10,80,30.13214683532715,30.63214111328125,13.617095947265625,0.02702328749001026,2161.06591796875,46.48726619160079,0.9669399261474609,133.53305053710938,81.6973876953125,0.29730424284935,41318.0,203.26829560952194,0.6484497785568237,Train/Results/DeepGCNRT/RIKENMONA/UniToyama_Atlantis_143/20260414_044322_489_fold06of10_78871329
0,42,7,10,47,49.30477523803711,49.80478286743164,23.00592041015625,0.04172017052769661,4965.91748046875,70.46926621207822,0.924031138420105,87.56714630126953,52.2939453125,0.14528822898864746,15713.3291015625,125.352818482723,0.8890872001647949,Train/Results/DeepGCNRT/RIKENMONA/UniToyama_Atlantis_143/20260414_044332_445_fold07of10_ce5a378d
0,42,8,10,83,34.35773468017578,34.85773849487305,18.324798583984375,0.03134506568312645,2640.15234375,51.38241278638051,0.9596108198165894,69.87902069091797,37.53997802734375,0.0773620530962944,10031.6298828125,100.15802455526217,0.7728862762451172,Train/Results/DeepGCNRT/RIKENMONA/UniToyama_Atlantis_143/20260414_044346_802_fold08of10_b98f969e
0,42,9,10,22,39.97340774536133,40.473365783691406,35.51806640625,0.038935404270887375,3118.125,55.84017371033153,0.9522987604141235,76.95977783203125,50.5224609375,0.0752805545926094,13331.564453125,115.46239410788692,0.7510822415351868,Train/Results/DeepGCNRT/RIKENMONA/UniToyama_Atlantis_143/20260414_044352_200_fold09of10_b4553d16
0,42,10,10,50,29.186342239379883,29.67874526977539,12.01910400390625,0.02693897671997547,2238.447509765625,47.31223425040953,0.9657561182975769,53.55150604248047,17.55206298828125,0.0526919960975647,10803.169921875,103.93829862892215,0.8129183053970337,Train/Results/DeepGCNRT/RIKENMONA/UniToyama_Atlantis_143/20260414_044402_279_fold10of10_3538d7d5
